cl010055826;"Vase de fleurs sur fond de parc avec statue";"Huysum, Jan van ; Pays-Bas";"1700 / 1800  (XVIIIe siècle)";"INV 1389; MR 777";"Département des Peintures";;"Dijon (France), Musée des Beaux-Arts, salle d'exposition";
cl010055827;"L'Auberge. Vue d'Italie";"Pynacker, Adam ; Pays-Bas";1640;"INV 1733; MR 933";"Département des Peintures";;"Dijon (France), Musée des Beaux-Arts, salle d'exposition";
cl010055831;"Femme allaitant";"Mosnier, Jean Laurent ; France";1782;"MNR 86";"Département des Peintures";;"Mâcon (France), Musée Lamartine, salle d'exposition";MNR
cl010055832;"Portrait de mademoiselle Roland, fille du statuaire";"Vestier, Antoine ; France";"1700 / 1800  (XVIIIe siècle)";"RF 1944 6";"Département des Peintures";;"Mâcon (France), Musée Lamartine, salle d'exposition";
cl010055836;"Le Christ en croix";"Anonyme ; France";"1800 / 1900  (XIXe siècle)";"RF 6";"Département des Peintures";;"Castres (France), Musée Goya";
cl010055837;"Jésus élevé en croix";"Le Brun, Charles ; France";"1600 / 1700  (XVIIe siècle)";"INV 2885; MR 1930; MAH.D.55.5";"Département des Peintures";;"Troyes (France), Musée d'Art, d'Archéologie et de Sciences naturelles, salle d'exposition";
cl010055839;"Saint Luc peignant la Vierge avec l'Autoportrait de Mignard";"Mignard, Pierre ; France";1695;"INV 6640; MR 2137; MAH.D.51.1";"Département des Peintures";;"Troyes (France), Musée d'Art, d'Archéologie et de Sciences naturelles, salle d'exposition";
cl010055840;"Sainte Catherine d'Alexandrie";"Mignard, Pierre ; France";"1600 / 1700  (XVIIe siècle)";"MI 1394; MAH.D.872.7";"Département des Peintures";;"Troyes (France), Musée d'Art, d'Archéologie et de Sciences naturelles, salle d'exposition";
cl010055841;"Portrait d'homme";"Anonyme ; France";"1600 / 1700  (XVIIe siècle)";"MI 1395; MAH.D.872.6";"Département des Peintures";;"non exposé";
cl010055848;"Saint Thomas d'Aquin";"Zugno, Francesco ; Italie";"1700 / 1800  (XVIIIe siècle)";"MI 1237; MAH.D.872.10";"Département des Peintures";;"Troyes (France), Musée d'Art, d'Archéologie et de Sciences naturelles, salle d'exposition";
cl010055849;"Homère jouant de la lyre";"France ; Rolland, Benjamin de";"1800 / 1900  (XIXe siècle)";"INV 7704; MR 2451; D 1876.1.1";"Département des Peintures";;"Sens (France), Musée municipal, salle d'exposition";
cl010055850;"Portrait de Melle Larmoyer en harpiste";"Vestier, Antoine ; France";1804;"MI 1418; D 872.1.1";"Département des Peintures";;"Sens (France), Musée municipal";
cl010055858;"Jésus guérissant un paralytique";"France ; Jouvenet, Jean";1673;"INV 5486; MR 1872";"Département des Peintures";;"Saint-Cyr (France), Ecole militaire";
cl010055860;"Le Triomphe de la Justice";"France ; Jouvenet, Jean";"1600 / 1700  (XVIIe siècle)";"RF 720; D.50.1.1";"Département des Peintures";;"Rennes (France), Musée des Beaux-Arts, salle d'exposition";
cl010055861;"Vue de l'église Sainte-Marie à Venise";"Joyant, Jules ; France";1835;"INV 5508; LP 1626";"Département des Peintures";;"non exposé";
cl010055862;"Vue de la place Saint-Marc à Venise";"Joyant, Jules ; France";"1800 / 1900  (XIXe siècle)";"INV 5509; LP 4328";"Département des Peintures";;"Paris (France), Assemblée nationale";
cl010055863;"Ruines du palais de Karnak, à Thèbes";"La Bouëre, Antoine Xavier Gabriel de Gazeau, comte de ; France";1841;"INV 5527; LP 4750";"Département des Peintures";;"non exposé";
cl010055865;"Jésus Christ bénissant les petits enfants";"France ; La Caze, Théophile";1838;"INV 5530; LP 4984";"Département des Peintures";;"Saint-Cyr (France), Ecole militaire";
cl010055866;"Paysage avec château en ruines";"La Chapelle, Georges de ; France";1646;"RF 1955 1";"Département des Peintures";;"Caen (France), Musée des Beaux-Arts, salle d'exposition";
cl010055868;"Vase entouré de fleurs et prunes dans un vase de porcelaine de Chine";"Ladey, Jean Marc ; France";1743;"INV 5534; B 678";"Département des Peintures";;"Varsovie (Pologne), Ambassade de France";
cl010055875;"L'Entrevue de Saint Louis et du pape Innocent IV à Lyon";"Lagrenée, Louis Jean-François ; France";1773;"INV 5562";"Département des Peintures";;"Paris (France), Chapelle de l'Ecole militaire";
cl010055879;"Perspective avec une façade de palais et des fontaines dans un parc";"Lajoue, Jacques de ; France";"1700 / 1800  (XVIIIe siècle)";"INV 8824; B 1537; R 24; C 32 D 12; GR 93-499";"Département des Peintures";;"non exposé";
cl010055881;"La Paix fait régner la Justice et verse l'Abondance sur la Terre";"Lancrenon, Joseph Ferdinand ; France";1827;"INV 5594; C 238";"Département des Peintures";;"Vincennes (France), Service Historique de la Défense";
cl010055884;"La Leçon de flute";"France ; Lancret, Nicolas";1743;"INV 5609; B 1295";"Département des Peintures";;"Paris (France), Ministère des Affaires étrangères, salle d'exposition";
cl010055885;"Le Duo";"France ; Lancret, Nicolas";"1700 / 1800  (XVIIIe siècle)";"RF 2484";"Département des Peintures";;"Lyon (France), Musée des Beaux-Arts, salle d'exposition";
cl010055886;"La Poupée mécanique";"France ; Lancret, Nicolas";"1700 / 1800  (XVIIIe siècle)";"RF 1938 12; 1948 1 1";"Département des Peintures";;"non exposé";
cl010055889;"Vue prise dans la forêt de Fontainebleau, lieu-dit les quatre-fils-Aymon";"Lapito, Louis Auguste ; France";"1800 / 1900  (XIXe siècle)";"INV 5658; LP 6711";"Département des Peintures";;"Villefranche-sur-Saône (France), Musée municipal Paul Dini, salle d'exposition";
cl010055890;"Portrait d'un échevin de la Ville de Paris";"Largillière, Nicolas de ; France";"1700 / 1800  (XVIIIe siècle)";"MI 1386";"Département des Peintures";;"Le Mans (France), Musée de Tessé, salle d'exposition";
cl010055891;"Portrait de femme dit à tort Portrait de Mme Deshoulières";"Largillière, Nicolas de ; France";"1700 / 1800  (XVIIIe siècle)";"MI 1388";"Département des Peintures";;"Pau (France), Musée des Beaux-Arts, salle d'exposition";
cl010055892;"Portrait du Comte de la Châtre";"Largillière, Nicolas de ; France";"1700 / 1800  (XVIIIe siècle)";"INV 5664; LP 932";"Département des Peintures";;"Paris (France), Hôtel Matignon (Premier Ministre)";
cl010055893;"Portrait de femme en Diane, dit à tort Mlle de Barral";"Largillière, Nicolas de ; France";"vers 1714";"MI 1079; D.52.3.4";"Département des Peintures";;"Pau (France), Musée des Beaux-Arts, salle d'exposition";
cl010055894;"Portrait d'homme (M. Cheniot ?)";"Largillière, Nicolas de ; France";"1695 / 1705  (Fin du XVIIe siècle - début du XVIIIè siècle)";"MI 1080";"Département des Peintures";;"Paris (France), Hôtel Matignon (Premier Ministre)";
cl010055895;"Portrait d'homme";"Largillière, Nicolas de ; France";"1695 / 1705  (Fin du XVIIe siècle - début du XVIIIè siècle)";"MI 1142; 1068";"Département des Peintures";;"non exposé";
cl010055897;"Portrait d'homme";"France ; Largillière, Nicolas de";"1700 / 1800  (XVIIIe siècle)";"INV 20454";"Département des Peintures";;"Washington (Etats-Unis), Ambassade de France, salle d'exposition";
cl010055898;"Portrait d'homme";"France ; Largillière, Nicolas de";"1690 / 1705  (Fin du XVIIe siècle - début du XVIIIè siècle)";"MI 1385; D.872.1.12.P";"Département des Peintures";;"Nantes (France), Musée des Beaux-Arts, salle d'exposition";
cl010055900;"Portrait en pied du maréchal Gérard";"Larivière, Charles Philippe Auguste de ; France";1833;"INV 5702; LP 101; D.2017.0.1";"Département des Peintures";;"Bar-le-Duc (France), Musée Barrois, salle d'exposition";
cl010055904;"Combat et prise de Courtray";"France ; Latil, François Vincent Mathieu";1836;"INV 5719; LP 2358";"Département des Peintures";;"Vizille (France), Musée de la Révolution française";
cl010055907;"Galilée en prison";"Laurent, Jean-Antoine ; France";1822;"INV 5726; L 3852";"Département des Peintures";;"Paris (France), Palais des Tuileries";
cl010055910;"Le Christ descendu de la croix";"France ; Lazerges, Hippolyte";1845;"INV 20833; LP 6406";"Département des Peintures";;"Villefranche-sur-Saône (France), Collégiale Notre-Dame-des-Marais, salle d'exposition";
cl010055911;"Descente de Croix";"Lazerges, Hippolyte ; France";1855;"RF 593";"Département des Peintures";;"Saint-Cyr (France), Ecole militaire";
cl010055921;"Nymphes à la fontaine";"France ; Le Brun, Charles";"1600 / 1700  (XVIIe siècle)";"INV 3039; MR 1938";"Département des Peintures";;"Marseille (France), Musée des Beaux-Arts";
cl010055922;"La Tente de Darius";"France ; Le Brun, Charles";"1600 / 1700  (XVIIe siècle)";"INV 2963; B 716";"Département des Peintures";;"non exposé";
cl010055923;"L'Entrée du Christ à Jérusalem";"Le Brun, Charles ; France";"1688 / 1689  (XVIIe siècle)";"INV 2883; MR 1928; D.1962.1.1";"Département des Peintures";;"Saint-Etienne (France), Musée d'Art moderne et contemporain";
cl010055931;"Le Repos";"Lehmann, Henri ; France";1864;"RF 175";"Département des Peintures";;"Béziers (France), Musée des Beaux-Arts (Hôtel Fabrégat et Hôtel Fayet), salle d'exposition";
cl010055932;"Désolation des Océanides au pied du roc où Prométhée est enchaîné";"Lehmann, Henri ; France";1850;"RF 100";"Département des Peintures";;"Gap (France), Musée départemental";
cl010055935;"Intérieur de la pharmacie du couvent des Capucins à Rome";"Leleux, Armand ; France";1863;"RF 101";"Département des Peintures";;"Bucarest (Roumanie), Ambassade de France";
cl010055939;"Scène d'intérieur";"France ; Le Nain, Famille";"1600 / 1700  (XVIIe siècle)";"MI 1393; 517";"Département des Peintures";;"non exposé";
cl010055940;"Repas de paysans";"France ; Le Nain, Louis";1642;"RF 2516; D 930 1";"Département des Peintures";;"non exposé";
cl010055943;"Des Hommes de l'équipage d'un vaisseau de Louis XIV venant faire de l'eau à une fontaine; site d'Italie";"Le Poittevin, Eugène ; France";1846;"INV 6212; LP 6712";"Département des Peintures";;"Paris (France), Palais des Tuileries";
cl010055944;"Les Petits pêcheurs";"Leprince, Robert-Léopold ; France";1835;"INV 7335; LP 1924";"Département des Peintures";;"non exposé";
cl010055945;"Enfants jouant avec un chien";"Leprince, Robert-Léopold ; France";1835;"INV 7336; LP 909";"Département des Peintures";;"non exposé";
cl010055947;"L'Ange du Seigneur apparaît dans le désert à Agar";"France ; Le Sueur, Eustache";"1648 / 1649  (XVIIe siècle)";"INV 8013; LP 5609; D.1955.5.2";"Département des Peintures";;"Rennes (France), Musée des Beaux-Arts, salle d'exposition";
cl010055956;"Bérénice et Ptolémée";"Loir, Nicolas ; France";"1600 / 1700  (XVIIe siècle)";"INV 8704; B 763";"Département des Peintures";;"Cherbourg (France), Musée des Beaux-Arts Thomas Henry";
cl010055958;"Policrite envoyant un pain à ses frères";"Loir, Nicolas ; France";"1600 / 1700  (XVIIe siècle)";"INV 8716; B 762";"Département des Peintures";;"Cherbourg (France), Musée des Beaux-Arts Thomas Henry";
cl010055960;"Minerve et les Arts. Allégorie de la fondation de l'Académie royale de Peinture et de Sculpture, dit aussi Progrès des Arts du Dessin en France sous le règne de Louis XIV";"Loir, Nicolas ; France";"1600 / 1700  (XVIIe siècle)";"INV 308; MR 248";"Département des Peintures";;"Perpignan (France), Musée Hyacinthe Rigaud, salle d'exposition";
cl010055961;"Une bataille";"Loutherbourg, Jacques Philippe II ; France";1767;"INV 6395; MR 2075; Inv 982-088";"Département des Peintures";;"Cholet (France), Musée d'Art et d'Histoire, salle d'exposition";
cl010055962;"Le Passage du gué";"France ; Loutherbourg, Jacques Philippe II";"1700 / 1800  (XVIIIe siècle)";"RF 45";"Département des Peintures";;"Paris (France), Palais du Luxembourg, salle d'exposition";
cl010055963;"Pêcheurs au clair de lune";"Loutherbourg, Jacques Philippe II ; France";1770;"RF 2336; D 381";"Département des Peintures";;"non exposé";
cl010055964;"Joueurs de cartes";"Maître des jeux ; France ; Le Nain, Famille";"1600 / 1700  (XVIIe siècle)";"RF 1974 7; D 974 3";"Département des Peintures";;"Reims (France), Musée des Beaux-Arts";
cl010055971;"Vue du château de Chambord";"France ; Martin, Jean-Baptiste";1724;"INV 6463; MR 2111";"Département des Peintures";;"Versailles (France), Mairie, salle d'exposition";
cl010055972;"Vue du château de Madrid";"France ; Martin, Jean-Baptiste";1724;"INV 6464; MR 2114";"Département des Peintures";;"Versailles (France), Mairie, salle d'exposition";
cl010055973;"Le Château de Monceau";"France ; Martin, Jean-Baptiste";1724;"INV 6465; MR 2115";"Département des Peintures";;"Versailles (France), Mairie, salle d'exposition";
cl010055974;"Vue prise aux environs d'Athènes, au soleil couchant";"Marilhat, Prosper ; France";1835;"RF 2211";"Département des Peintures";;"non exposé";
cl010055978;"Mort de Desdémone (Shakespeare, Othello)";"Marsaud, Marie Méloé ; France";1837;"INV 6450; LP 3467";"Département des Peintures";;"Nantua (France), Mairie";
cl010055979;"Scène de bataille";"Martin, Jean-Baptiste ; France";"1600 / 1700  (XVIIe siècle)";"INV 20756; LP 1938";"Département des Peintures";;"Paris (France), Ministère de la Justice, salle d'exposition";
cl010055981;"Vue de Paris, prise du quai de la Rapée sur la Salpêtrière, l'île Saint-Louis et l'île de la Cité";"Martin, Pierre Denis ; France";1716;"INV 6532 bis; INV 8789";"Département des Peintures";;"Paris (France), Musée Carnavalet, salle d'exposition";
cl010055982;"Vue de l'église de l'Hôtel royal des Invalides, que Louis XIV et sa suite viennent visiter";"Martin, Pierre Denis ; France";"1700 / 1800  (XVIIIe siècle)";"MI 143";"Département des Peintures";;"Paris (France), Musée Carnavalet, salle d'exposition";
cl010055983;"L'Arioste respecté par des brigands";"Mauzaisse, Jean Baptiste ; France";1817;"INV 6557; L 3575";"Département des Peintures";;"Melun (France), Musée municipal, salle d'exposition";
cl010055985;"Portrait du père de l'artiste";"Mauzaisse, Jean Baptiste ; France";1827;"INV 6581; LP 6167; 86";"Département des Peintures";;"Melun (France), Musée municipal, salle d'exposition";
cl010055987;"Le Village et les cascades de Tivoli";"Busiri, Giovanni Battista ; Italie";"1700 / 1800  (XVIIIe siècle)";"RF 2584";"Département des Peintures";;"non exposé";
cl010055988;"Le Temple de la Sibylle et les cascades de Tivoli";"Busiri, Giovanni Battista ; Italie";"1700 / 1800  (XVIIIe siècle)";"RF 2583";"Département des Peintures";;"non exposé";
cl010055989;"Le Verre de vin";"Aubry, Étienne ; France";"1750 / 1800  (2e moitié du XVIIIe siècle)";"RF 1973 7";"Département des Peintures";;"Paris (France), Conseil d'Etat, salle d'exposition";
cl010055990;"Portrait présumé de Christoph Willibald Gluck (1714-1787), compositeur";"Aubry, Étienne ; France";"après 1772";"RF 1715";"Département des Peintures";;"non exposé";
cl010055991;"Cuvette d'or avec des fleurs";"Blin de Fontenay, Jean-Baptiste ; France";"1600 / 1700  (XVIIe siècle)";"INV 4467; MR 1683";"Département des Peintures";;"Paris (France), Hôtel Matignon (Premier Ministre), salle d'exposition";
cl010055992;"Gibier, fruits et choux-fleurs";"Desportes, Alexandre-François ; France";"1725 / 1750  (2e quart du XVIIIe siècle)";"INV 3942; B 566";"Département des Peintures";;"non exposé";
cl010055993;"Vertumne et Pomone";"Boucher, François ; France";"1700 / 1800  (XVIIIe siècle)";"INV 2734; B 432";"Département des Peintures";;"Paris (France), Mobilier National et manufactures des Gobelins, de Beauvais et de la Savonnerie";
cl010055994;"La Musique";"Hilair, Jean-Baptiste ; France";1781;"INV 5352; MR 1815";"Département des Peintures";;"Paris (France), Hôtel Matignon (Premier Ministre), salle d'exposition";
cl010055995;"La Lecture";"Hilair, Jean-Baptiste ; France";1781;"INV 5353; MR 1816";"Département des Peintures";;"Paris (France), Hôtel Matignon (Premier Ministre), salle d'exposition";
cl010055996;"Vase d'argent aux armes de France orné de fleurs";"France ; Monnoyer, Jean Baptiste";"1600 / 1700  (XVIIe siècle)";"INV 6742; B 1416";"Département des Peintures";;"non exposé";
cl010055997;"Vase d'or, fleurs, fruits";"Monnoyer, Jean Baptiste ; France";"1600 / 1700  (XVIIe siècle)";"INV 6763; B 1468";"Département des Peintures";;"Paris (France), Ministère du Travail";
cl010055998;"Portrait de Hugues Desnotz, échevin de la ville de Paris";"Largillière, Nicolas de ; France";1704;"MI 1081";"Département des Peintures";;"Sully, [Peint] Salle 917 - Jean-Antoine Watteau (1684-1721)";
cl010056000;"Portrait de femme en bleu";"Nonnotte, Donat ; France";1751;"RF 1937 122";"Département des Peintures";;"Washington (Etats-Unis), Ambassade de France, salle d'exposition";
cl010056001;"Portrait de jeune femme";"France ; Nonnotte, Donat";"1700 / 1800  (XVIIIe siècle)";"RF 1947 36";"Département des Peintures";;"non exposé";
cl010056002;"Pastorale. Berger et bergère";"France ; Watteau, Jean-Antoine";"1700 / 1800  (XVIIIe siècle)";"MI 1131";"Département des Peintures";;"non exposé";
cl010056003;"Paysage avec les funérailles de Phocion";"France ; Poussin, Nicolas";"1600 / 1700  (XVIIe siècle)";"RF 2356";"Département des Peintures";;"non exposé";
