ARK;"Object name/Title";Author;Date;"Inventory number";Collection;"Geographic references / Places";Location;MNR
cl010523187;"Portrait de l'empereur Jahangir";Anonyme;"vers 1680";"TH 277 2c";"Département des Objets d'art du Moyen Age, de la Renaissance et des temps modernes";"Place of creation : Inde";"non exposé";
cl010523188;"Portrait de Muhammad Mu’azzam Shah ‘Alam Bahadur";Anonyme;"vers 1680";"TH 277 2d";"Département des Objets d'art du Moyen Age, de la Renaissance et des temps modernes";"Place of creation : Inde";"non exposé";
cl010523189;"Portrait de Saf Shikan Khan";Anonyme;"vers 1680";"TH 277 3a";"Département des Objets d'art du Moyen Age, de la Renaissance et des temps modernes";"Place of creation : Inde";"non exposé";
cl010523190;"Portrait de Sayyid Muzaffar";Anonyme;"vers 1680";"TH 277 3b";"Département des Objets d'art du Moyen Age, de la Renaissance et des temps modernes";"Place of creation : Inde";"non exposé";
cl010523191;"Portrait de Raja Karan Vizir d'Aurangzeb";Anonyme;"vers 1680";"TH 277 3c";"Département des Objets d'art du Moyen Age, de la Renaissance et des temps modernes";"Place of creation : Inde";"non exposé";
cl010523192;"Portrait de Shah Abbas II";Anonyme;"vers 1680";"TH 277 3d";"Département des Objets d'art du Moyen Age, de la Renaissance et des temps modernes";"Place of creation : Inde";"non exposé";
cl010523193;"Portrait de Raja Man Singh (?)";Anonyme;"vers 1680";"TH 277 4b";"Département des Objets d'art du Moyen Age, de la Renaissance et des temps modernes";"Place of creation : Inde";"non exposé";
cl010523194;"Portrait de Fath Jang Khan Rohilla";Anonyme;"vers 1680";"TH 277 4a";"Département des Objets d'art du Moyen Age, de la Renaissance et des temps modernes";"Place of creation : Inde";"non exposé";
cl010523195;"Portrait de Mullah Abd al-Mali";Anonyme;"vers 1680";"TH 277 4c";"Département des Objets d'art du Moyen Age, de la Renaissance et des temps modernes";"Place of creation : Inde";"non exposé";
cl010523196;"Portrait de Abid Khan / Mirza Ilich Khan";Anonyme;"vers 1680";"TH 277 4d";"Département des Objets d'art du Moyen Age, de la Renaissance et des temps modernes";"Place of creation : Inde";"non exposé";
cl010523197;"Portrait d'Abdullah Qutb Shah";Anonyme;"vers 1680";"TH 277 5a";"Département des Objets d'art du Moyen Age, de la Renaissance et des temps modernes";"Place of creation : Inde";"non exposé";
cl010523198;"Portrait de Ikhlas Khan";Anonyme;"vers 1680";"TH 277 5b";"Département des Objets d'art du Moyen Age, de la Renaissance et des temps modernes";"Place of creation : Inde";"non exposé";
cl010523199;"Portrait de Shaykh Muhammad Ibn Khatun";Anonyme;"vers 1680";"TH 277 5c";"Département des Objets d'art du Moyen Age, de la Renaissance et des temps modernes";"Place of creation : Inde";"non exposé";
cl010523200;"Portrait de Mîrzâ Nasîr (?)";Anonyme;"vers 1680";"TH 277 5d";"Département des Objets d'art du Moyen Age, de la Renaissance et des temps modernes";"Place of creation : Inde";"non exposé";
cl010524161;"Pourquoi pas ?";"Beaumont, Charles Édouard de (Jean François Édouard Baumont, dit) ; France";1869;"INV 21003; D.A.81";"Département des Peintures";;"Mâcon (France), Musée municipal des Ursulines";
cl010524162;"Tête d'évêque martyr";"Anonyme ; Espagne";"1600 / 1700  (XVIIe siècle)";"INV 21004";"Département des Peintures";;"non exposé";
cl010524321;"La Communion de saint Louis";"Doyen, Gabriel François ; France";"1750 / 1800  (2e moitié du XVIIIe siècle)";"INV 21005";"Département des Peintures";;"Paris (France), Chapelle de l'Ecole militaire";
cl010524941;"La chasse de Diane";"Dominiquin (Domenico Zampieri, dit Il Domenichino, ou Le) ; France";"1700 / 1800  (XVIIIe siècle)";"A 208";"Département des Peintures";;"Lyon (France), Musée des Beaux-Arts";
cl010525201;"Tête d'êvéque martyr";"Anonyme ; Espagne";"1600 / 1700  (XVIIe siècle)";"INV 21006";"Département des Peintures";;"Nantua (France), Mairie";
cl010525582;"La Conception de la Vierge";"Lemaire, Amédée, dit Ternante ; Murillo, Bartolomé Esteban";;"LP 5152";"Département des Peintures";;"Souvigny (France), Prieuré Saint-Pierre-et-Saint-Paul";
cl010528162;"Gibier mort et accessoire de chasse";"Bredael, Jan-Frans van ; Pays-Bas du Sud";"1650 / 1700  (2e moitié du XVIIe siècle)";"A 1762";"Département des Peintures";;"non exposé";
cl010529561;"Polichinelle coupable";"Tiepolo, Giambattista ; Italie";"1740 / 1745  (2e quart du XVIIIe siècle)";RFML.PE.2024.39.1;"Département des Peintures";;"non exposé";
cl010530281;"Le chef de saint Jean-Baptiste";"Puget, Pierre ; France";"1650 / 1700  (2e moitié du XVIIe siècle)";RFML.PE.2025.3.1;"Département des Peintures";;"non exposé";
cl010530282;"Portrait de Caroline Hayard";"France ; Drölling, Michel Martin";1816;RFML.PE.2025.4.1;"Département des Peintures";;"Sully, [Peint] Salle 941 - Théodore Géricault (1791-1824)";
cl010530621;"Allégorie de la réunion de la Lorraine à la France";;1737;"INV 21007; D. 5232";"Département des Peintures";;"Nancy (France), Musée Historique Lorrain";
cl010531282;"Adoration des bergers";"Gué, Oscar";;"LP 5154";"Département des Peintures";;"non exposé";
