ARK;"Object name/Title";Author;Date;"Inventory number";Collection;"Geographic references / Places";Location;MNR
cl010064340;"Le Roi de Rome (1811-1832)";"Prud'hon, Pierre-Paul ; France";1811;"RF 1982 19";"Département des Peintures";;"Le Mans (France), Musée de Tessé";
cl010064351;"Le Mariage mystique de sainte Catherine";"Parmesan (Francesco Mazzola, dit Il Parmigianino, ou Le) ; Italie";"1500 / 1600  (XVIe siècle)";"RF 1992 411";"Département des Peintures";;"Denon, [Peint] Salle 712 - Grande Galerie, Salle 712 - (3e travée)";
cl010064352;"Marchand de cigares à la porte nord de la Citadelle de Copenhague";"Købke, Christen Schjellerup ; Danemark";1830;"RF 1996 1";"Département des Peintures";;"Richelieu, [Peint] Salle 862 - Pays scandinaves";
cl010064353;"Portrait du major James Lee Harvey";"Raeburn, Sir Henry ; Grande-Bretagne";"1775 / 1825  (Fin du XVIIIe siècle - début du XIXè siècle)";"RF 1995 9";"Département des Peintures";;"Denon, [Peint] Salle 713 - Grande Bretagne / États-Unis";
cl010064354;"Jeune femme nue, à mi-corps, en train de se peigner";"Bray, Salomon de ; Pays-Bas";"1600 / 1700  (XVIIe siècle)";"RF 1995 3";"Département des Peintures";;"Louvre-Lens, Galerie du Temps";
cl010064355;"Portrait du marquis de Marigny (1727-1781) et de sa femme, née Marie-Françoise Constance Julie Filleul (1751-1822)";"Van Loo, Louis-Michel ; France";1769;"RF 1994 17";"Département des Peintures";;"Sully, [Peint] Salle 927 - François Boucher (1703-1770)";
cl010064356;"Portrait de jeune homme en chasseur";"Girodet de Roucy-Trioson, Anne-Louis ; France";1811;"RF 1994 7";"Département des Peintures";;"Sully, [Peint] Salle 935 - Jacques-Louis David (1745-1825) et ses élèves, l’art du portrait";
cl010064357;"Le Baptême de Clorinde par Tancrède";"Gagneraux, Bénigne ; France";1789;"RF 1994 21";"Département des Peintures";;"non exposé";
cl010064358;"Nature morte à la carpe";"Beyeren, Abraham Hendricksz. van ; Pays-Bas";"1600 / 1700  (XVIIe siècle)";"RF 1995 15";"Département des Peintures";;"Richelieu, [Peint] Salle 852 - Le pittoresque dans la peinture hollandaise (ex-salle 27-2)";
cl010064359;"Portrait de Louise Vernet, fille de l'artiste";"Vernet, Horace ; France";"1825 / 1850  (2e quart du XIXe siècle)";"RF 1995 16";"Département des Peintures";;"Sully, [Peint] Salle 946 - L’idylle et le drame romantique (1820-1835)";
cl010064360;"Scènes de l'histoire d'Esther : la lamentation de Mardochée, l'évanouissement d'Esther en présence d'Assuérus, le grand vizir Aman implore en vain sa grâce auprès d'Esther.";"Lippi, Filippino ; Botticelli, Sandro (Alessandro di Mariano di Sandro Filipepi, dit) ; Italie";"1475 / 1500  (4e quart du XVe siècle)";"RF 1972 13";"Département des Peintures";;"Denon, [Peint] Salle 708 - Salon Carré";
cl010064361;"Portrait équestre de Joachim Murat (1767-1815), roi de Naples";"France ; Gros, Antoine-Jean Baron";"1808 / 1812  (1e quart du XIXe siècle)";"RF 1973 29";"Département des Peintures";;"Denon, [Peint] Salle 700 - Salle Mollien, romantisme";
cl010064362;"Portrait en pied de Napoléon 1er (1769-1821), en costume du sacre";"Gérard, François ; France";"1800 / 1825  (1e quart du XIXe siècle)";"RF 1973 28";"Département des Peintures";;"Richelieu, [OArt] Salle 552 - Jacob-Desmalter";
cl010064363;"Fleurs dans un vase et nid d'oiseau sur fond de parc avec statues";"Os, Jan van ; Pays-Bas";"1760 / 1800  (Fin du XVIIIe siècle)";"INV 1676; MR 2591";"Département des Peintures";;"Richelieu, [Peint] Salle 860 - Flandres, Hollande, Russie";
cl010064364;"Fleurs et fruits sur une corniche de pierre, avec souris et lézard";"Os, Jan van ; Pays-Bas";1771;"INV 1678; MR 2593";"Département des Peintures";;"non exposé";
cl010064365;"Troupeaux dans une prairie près d'une rivière";"Ommeganck, Balthasar Paul ; Pays-Bas du Sud";1781;"INV 1670; MR 901";"Département des Peintures";;"Richelieu, [Peint] Salle 860 - Flandres, Hollande, Russie";
cl010064366;"Portrait de Frédéric III le Sage (1463-1525), électeur de Saxe";"Cranach l'ancien, Lucas ; Allemagne";1532;"INV 1181; MR 635";"Département des Peintures";;"Richelieu, [Peint] Salle 810 - Lucas Cranach dit l’Ancien (1472-1553)";
cl010064367;"Mercure et l’Abondance ou Portrait d’un négociant déguisé en Mercure et de sa famille, avec une allégorie du Commerce et de ses bienfaits";"Moor, Carel de ; Pays-Bas";"1700 / 1800  (XVIIIe siècle)";"INV 1581; MR 696";"Département des Peintures";;"Richelieu, [Peint] Salle 859 - Flandres, Hollande";
cl010064368;"Charles Ier roi d'Angleterre (1600-1649)";"Pot, Hendrick ; Pays-Bas";1632;"INV 1730; MR 630";"Département des Peintures";;"Richelieu, [Peint] Salle 837 - Autour de Jacob van Ruisdael (vers 1628-1682)";
cl010064369;"Portrait de jeune homme coiffé d'une large toque noire, dit autrefois Portrait de Titus, fils de Rembrandt";"Rembrandt, Harmensz. van Rijn ; Rembrandt, Harmensz. van Rijn ; Pays-Bas";1658;"INV 1749; MR 938";"Département des Peintures";;"non exposé";
cl010064370;"Autoportrait, tête nue";"Rembrandt, Harmensz. van Rijn ; Pays-Bas";1633;"INV 1744; MR 950";"Département des Peintures";;"Richelieu, [Peint] Salle 844 - Autour de Rembrandt Harmensz van Rijn, dit Rembrandt (1606-1669)";
cl010064371;"Le Rêve, ou Voltaire composant ""La Pucelle""";"Saint-Aubin, Gabriel de ; France";"vers 1778";"RF 2487";"Département des Peintures";;"non exposé";
cl010064372;"Nabuchodonosor fait crever les yeux à Sédécias, roi de Jérusalem, et massacrer ses enfants";"Saint-Aubin, Gabriel de ; France";1753;"RF 1981 19";"Département des Peintures";;"Sully, [Peint] Salle 932 - Jean-Baptiste Greuze (1725-1805)";
cl010064373;"Le Christ en croix";"Eyck, Barthelemy d' ; France Provence";"1400 / 1500  (XVe siècle)";"RF 1993 4";"Département des Peintures";;"Richelieu, [Peint] Salle 833 - Le réveil artistique en Provence";
cl010064374;"Le Christ en croix avec la Vierge, saint Jean et le bienheureux Gilles franciscain";"Cocchi, Pompeo ; Italie Ombrie";"1500 / 1525  (1e quart du XVIe siècle)";"INV 417; MR 420";"Département des Peintures";;"non exposé";
cl010064375;"Charles IX (1550-1574), roi de France.";"Clouet, François ; France";"vers 1566";"INV 3253; MR 1337";"Département des Peintures";;"Richelieu, [Peint] Salle 822 - Les portraits";
cl010064376;"Butor et perdrix gardés par un chien blanc";"Oudry, Jean-Baptiste ; France";1747;"INV 7028; MR 2240";"Département des Peintures";;"Sully, [Peint] Salle 927 - François Boucher (1703-1770)";
cl010064377;"Saint François d' Assise recevant les stigmates, saint Cosme et saint Damien soignant un malade";"Pesellino (Francesco di Stefano, dit) ; Italie Toscane";"1400 / 1450  (1e moitié du XVe siècle)";"INV 418; MR 408";"Département des Peintures";;"non exposé";
cl010064378;"Saint Jérôme dans le désert";"Lo Spagna (Giovanni di Pietro) ; Italie";"1450 / 1528  (Fin du XVe siècle - début du XVIe siècle)";"INV 726; B 129";"Département des Peintures";;"non exposé";
cl010064379;"Jupiter foudroyant les Vices";"Paolo Caliari, dit Veronese ; Italie";"1500 / 1600  (XVIe siècle)";"INV 147";"Département des Peintures";;"Denon, [Peint] Salle 711 - Salle de la Joconde, Salle 711 - (Salle des Etats)";
cl010064380;"Femme avec un enfant et un chien";"Paolo Caliari, dit Veronese ; Italie";"1500 / 1600  (XVIe siècle)";"INV 149; MR 395";"Département des Peintures";;"non exposé";
cl010064381;"Saint Marc couronnant les Vertus théologales";"Paolo Caliari, dit Veronese ; Italie";"1500 / 1600  (XVIe siècle)";"INV 148";"Département des Peintures";;"Denon, [Peint] Salle 711 - Salle de la Joconde, Salle 711 - (Salle des Etats)";
cl010064382;"Les Noces de Cana";"Paolo Caliari, dit Veronese ; Italie";"1500 / 1600  (XVIe siècle)";"INV 142; MR 384";"Département des Peintures";;"Denon, [Peint] Salle 711 - Salle de la Joconde, Salle 711 - (Salle des Etats)";
cl010064383;"Saint François recevant les stigmates";"Lo Spagna (Giovanni di Pietro) ; Italie";"1450 / 1528  (Fin du XVe siècle - début du XVIe siècle)";"INV 725; MR 205";"Département des Peintures";;"non exposé";
cl010064384;"Le Christ mort soutenu par la Vierge et saint Jean";"Lo Spagna (Giovanni di Pietro) ; Italie";"1450 / 1528  (Fin du XVe siècle - début du XVIe siècle)";"INV 724; MR 403";"Département des Peintures";;"non exposé";
cl010064385;"La Cuisinière";"Mieris, Willem van ; Pays-Bas";1715;"INV 1552; MR 865";"Département des Peintures";;"Richelieu, [Peint] Salle 839 - Peinture de genre, Leyde";
cl010064386;"Gibier - perdrix et lièvre - et corbeille de raisins observés par un chat";"Fyt, Jan ; Pays-Bas du Sud";"1645 / 1650  (2e quart du XVIIe siècle)";"INV 1298; MR 722";"Département des Peintures";;"Richelieu, [Peint] Salle 802 - Grande peinture flamande de la première moitié du 17e siècle";
cl010064387;"Portrait équestre de Don Francisco de Moncada (1586-1635), troisième marquis d'Aytona et comte d'Ossuna, ambassadeur de Philippe IV d'Espagne à Bruxelles en 1629 puis généralissime des troupes espagnoles dans les Pays-Bas à partir de 1633";"Dyck, Antoon van ; Pays-Bas du Sud";"1634 / 1635  (2e quart du XVIIe siècle)";"INV 1240; MR 668";"Département des Peintures";;"Richelieu, [Peint] Salle 850 - Antoon van Dyck (1599-1641) (ex-salle 26)";
cl010064388;"La Vierge et l'Enfant";"Sassoferrato (Giovanni Battista Salvi, dit) ; Italie";"1625 / 1650  (2e quart du XVIIe siècle)";"INV 646; MR 402";"Département des Peintures";;"non exposé";
cl010064389;"La Madone de la Justice";"Strozzi, Bernardo ; Italie";"1600 / 1625  (1e quart du XVIIe siècle)";"INV 684; MR 492";"Département des Peintures";;"non exposé";
cl010064390;"Le retour de l'enfant prodigue";"Spada, Leonello ; Italie";"vers 1615";"INV 677; MR 487";"Département des Peintures";;"non exposé";
cl010064391;"Le Repentir de saint Joseph";"Tiarini, Alessandro ; Italie";"1600 / 1650  (1e moitié du XVIIe siècle)";"INV 689; MR 493";"Département des Peintures";;"Denon, [Peint] Salle 716 - Grande Galerie, Salle 716 - (4e travée)";
cl010064392;"Le Couronnement de la Vierge, dit Le Paradis";"Tintoret (Robusti, Jacopo, dit Tintoretto) ; Italie Vénétie Venise";"1575 / 1600  (4e quart du XVIe siècle)";"INV 570; MR 501";"Département des Peintures";;"Denon, [Peint] Salle 711 - Salle de la Joconde, Salle 711 - (Salle des Etats)";
cl010064393;"La Vierge et l'Enfant entourés de huit anges";"Vanni, Turino ; Italie";"1375 / 1425  (Fin du XIVe siècle - début du XVe siècle)";"INV 711; MR 535";"Département des Peintures";;"non exposé";
cl010064394;L'Annonciation;"Vasari, Giorgio ; Italie";"1575 / 1625  (Fin du XVIe siècle - début du XVIIè siècle)";"INV 732; MR 536";"Département des Peintures";;"Denon, [Peint] Salle 712 - Grande Galerie, Salle 712 - (3e travée)";
cl010064395;"Le Couronnement d'épines";"Titien (Tiziano Vecellio, dit Tiziano ou) ; Italie Vénétie Venise";"1525 / 1550  (2e quart du XVIe siècle)";"INV 748; MR 515";"Département des Peintures";;"Denon, [Peint] Salle 711 - Salle de la Joconde, Salle 711 - (Salle des Etats)";
cl010064396;"La Sainte Famille";"Schedone, Bartolomeo ; Italie";"1600 / 1625  (1e quart du XVIIe siècle)";"INV 661; MR 476";"Département des Peintures";;"Denon, [Peint] Salle 716 - Grande Galerie, Salle 716 - (4e travée)";
cl010064397;"Le Repas chez Simon";"Subleyras, Pierre ; France";1737;"INV 8000; MR 2481";"Département des Peintures";;"non exposé";
cl010064398;"Intérieur d'église: groupe de personnages conversant à l'entrée d'une nef";"Neefs, Pieter I ; Pays-Bas du Sud";1644;"INV 1595; MR 893";"Département des Peintures";;"non exposé";
cl010064399;"Le Jugement dernier";"Jordaens, Jacob ; Pays-Bas du Sud";1653;"INV 1403; MR 795";"Département des Peintures";;"Richelieu, [Peint] Salle 800 - Peintures, Europe du Nord";
cl010064400;"Port de mer en Italie";"Lingelbach, Johannes ; Pays-Bas";"1660 / 1670  (3e quart du XVIIe siècle)";"INV 1436; MR 809";"Département des Peintures";;"Richelieu, [Peint] Salle 845 - La Hollande et l’Italie";
cl010064401;"Portique de palais Renaissance avec messager devant un prince";"Houckgeest, Gerrit ; Pays-Bas";"avant 1635";"INV 1374; MR 768";"Département des Peintures";;"Richelieu, [Peint] Salle 851 - Le pittoresque dans la peinture hollandaise (ex-salle 27-1)";
cl010064402;"Le Concert";"Honthorst, Gerrit van ; Pays-Bas";1624;"INV 1364; MR 763";"Département des Peintures";;"Richelieu, [Peint] Salle 841 - Utrecht et Dordrecht";
cl010064403;"Place et église Saint-Victor à Xanten am Rhein (Allemagne)";"Heyden, Jan van der ; Pays-Bas";"après 1692";"INV 1338; MR 747";"Département des Peintures";;"Richelieu, [Peint] Salle 839 - Peinture de genre, Leyde";
cl010064404;"Nature morte au citron pelé";"Heem, Jan Davidsz de ; Pays-Bas";1647;"INV 1320; MR 740";"Département des Peintures";;"non exposé";
cl010064405;"Les joueurs de paume";"Delen, Dirck van ; Pays-Bas";1626;"INV 1203; MR 647";"Département des Peintures";;"Richelieu, [Peint] Salle 849 - Autour des vues d’architectures";
cl010064406;"Portrait d'homme accoudé à une balustrade";"Bol, Ferdinand ; Pays-Bas";1659;"INV 1064; MR 567";"Département des Peintures";;"non exposé";
cl010064407;"Vue intérieure d'une grande salle de palais avec joueurs de billard, 1620";"Bassen, Bartholomeus van ; Pays-Bas";1620;"INV 2184; B 374";"Département des Peintures";;"non exposé";
cl010064408;"Clélie passant le Tibre";"Rubens, Petrus Paulus ; Pays-Bas du Sud";"vers 1635";"INV 1210; MR 651";"Département des Peintures";;"Richelieu, [Peint] Salle 855 - Pierre Paul Rubens (1577-1640)";
cl010064409;"Les Amours de Renaud et de l'enchanteresse Armide";"Dyck, Antoon van ; Pays-Bas du Sud";"1629 / 1632  (2e quart du XVIIe siècle)";"INV 1235; MR 684";"Département des Peintures";;"Richelieu, [Peint] Salle 850 - Antoon van Dyck (1599-1641) (ex-salle 26)";
cl010064410;"Paysage rustique. Arbres morts, chemin et mare";"Wijntrack, Dirck ; Pays-Bas";"1650 / 1660  (3e quart du XVIIe siècle)";"INV 1970; MR 1087";"Département des Peintures";;"Richelieu, [Peint] Salle 836 - Le paysage hollandais";
cl010064411;"Combat de cavaliers et de fantassins entre Orientaux et Impériaux";"Wouwerman, Philips ; Pays-Bas";"1655 / 1660  (2e quart du XVIIe siècle)";"INV 1958; MR 1116";"Département des Peintures";;"Richelieu, [Peint] Salle 846 - Frans Hals (1581/1585-1666) et la peinture à Haarlem";
cl010064412;"Port de mer méridional avec vendeur de colifichets";"Weenix, Jan ; Pays-Bas";1704;"INV 1938; MR 1096";"Département des Peintures";;"Richelieu, [Peint] Salle 845 - La Hollande et l’Italie";
cl010064413;"Gibier et ustensiles de chasse disposés sur le rebord d'une fenêtre";"Weenix, Jan ; Pays-Bas";1691;"INV 1936; MR 1098";"Département des Peintures";;"non exposé";
cl010064414;"Jeune saint à l'épée, dit longtemps à tort saint Paul (saint Martin ?)";"Pérugin (dit Il Perugino) ; Italie";"1500 / 1525  (1e quart du XVIe siècle)";"INV 721; B 76";"Département des Peintures";;"Denon, [Peint] Salle 710 - Grande Galerie, Salle 710 - (1ère travée)";
cl010064415;"La Vierge à l'Enfant avec le petit saint Jean Baptiste, sainte Catherine d'Alexandrie et sainte Agnès";"Palma (Antonio Nigreti, ou Negretti, dit Antonio) ; Italie";"1500 / 1600  (XVIe siècle)";"INV 120; MR 369";"Département des Peintures";;"non exposé";
cl010064416;"La Vierge à l'Enfant avec le petit saint Jean Baptiste";"Giulio Romano (Giulio Pippi, dit aussi Jules Romain) ; Italie";"1515 / 1516  (1e quart du XVIe siècle)";"INV 422; MR 301";"Département des Peintures";;"Denon, [Peint] Salle 710 - Grande Galerie, Salle 710 - (2e travée)";
cl010064417;"Le Banquet d'Hérode, Hérodiade et Salomé";"Lorenzo Monaco (Piero di Giovanni, dit Lorenzo degli Angeli) ; Italie";"1375 / 1425  (Fin du XIVe siècle - début du XVe siècle)";"INV 290 A; MR 224";"Département des Peintures";;"Denon, [Peint] Salle 709 - Salle des Sept Mètres";
cl010064418;"La Sainte Famille avec sainte Ursule";"Brusasorci, Félice ; Italie";"1500 / 1600  (XVIe siècle)";"INV 567; MR 80";"Département des Peintures";;"non exposé";
cl010064419;"La Vierge à l'Enfant en gloire avec saint Jean Baptiste et saint Étienne";"Anselmi, Michelangelo ; Italie";"1530 / 1540  (2e quart du XVIe siècle)";"INV 67; MR 43";"Département des Peintures";;"Denon, [Peint] Salle 712 - Grande Galerie, Salle 712 - (3e travée)";
cl010064420;"Marine. Vue prise au soleil levant dans le golfe de Naples, depuis la Punta di Scutolo";"Denis, Simon ; Pays-Bas du Sud";"1792 / 1795  (Fin du XVIIIe siècle)";"INV 1206; MR 649";"Département des Peintures";;"non exposé";
cl010064421;"La Vierge et l'Enfant entourés d'anges, de saint Frediano et de saint Augustin, dit Pala Barbadori";"Lippi, Fra Filippo (Filippo di Tommaso, dit) ; Italie";1437;"INV 339; MR 327";"Département des Peintures";;"Denon, [Peint] Salle 708 - Salon Carré";
cl010064422;"La Visitation";"Alfani, Domenico di Paride di Pindaro ; Italie";1545;"INV 234; MR 464";"Département des Peintures";;"non exposé";
cl010064423;"Les Pèlerins d'Emmaüs";"Santvoort, Pieter van [Dircksz.] ; Pays-Bas";1633;"INV 1828; MR 1015";"Département des Peintures";;"non exposé";
cl010064424;"Les Quatre Docteurs de l'Église avec les symboles des quatre évangélistes";"Sacchi, Pier Francesco ; Italie";1516;"INV 598; MR 467";"Département des Peintures";;"non exposé";
cl010064425;"La Vierge, l'Enfant Jésus et le petit saint Jean Baptiste";"Sabatini, Lorenzo ; Italie";1572;"INV 596; MR 465";"Département des Peintures";;"non exposé";
cl010064426;"La Purification de la Vierge";"Reni, Guido ; Italie";"1625 / 1650  (2e quart du XVIIe siècle)";"INV 522; MR 272";"Département des Peintures";;"Denon, [Peint] Salle 716 - Grande Galerie, Salle 716 - (5e travée)";
